group_key,composition,temperature,element,run_id,gmx_D,filepath,reason
O3Pt5Sn7_600K_Pt,O3Pt5Sn7,600K,Pt,4,1.26e-06,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o3\O3Pt5Sn7\600K\T600.r4.gpu0_msd_Pt.xvg,IQR_outlier
O3Pt5Sn7_600K_PtSn,O3Pt5Sn7,600K,PtSn,4,1.007e-06,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o3\O3Pt5Sn7\600K\T600.r4.gpu0_msd_PtSn.xvg,IQR_outlier
O3Pt5Sn7_600K_Sn,O3Pt5Sn7,600K,Sn,4,7.090000000000001e-07,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o3\O3Pt5Sn7\600K\T600.r4.gpu0_msd_Sn.xvg,IQR_outlier
O3Pt5Sn7_800K_Sn,O3Pt5Sn7,800K,Sn,6,9.33e-07,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o3\O3Pt5Sn7\800K\T800.r6.gpu0_msd_Sn.xvg,IQR_outlier
O3Sn4Pt2_1000K_Pt,O3Sn4Pt2,1000K,Pt,8,3.4140000000000003e-06,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o3-2\O3Sn4Pt2\1000K\T1000.r8.gpu0_msd_Pt.xvg,IQR_outlier
O3Sn4Pt2_1000K_PtSn,O3Sn4Pt2,1000K,PtSn,8,2.009e-06,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o3-2\O3Sn4Pt2\1000K\T1000.r8.gpu0_msd_PtSn.xvg,IQR_outlier
O3Sn4Pt2_1000K_Sn,O3Sn4Pt2,1000K,Sn,8,8.540000000000001e-07,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o3-2\O3Sn4Pt2\1000K\T1000.r8.gpu0_msd_Sn.xvg,IQR_outlier
O3Sn4Pt2_1100K_Pt,O3Sn4Pt2,1100K,Pt,9,1.289e-06,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o3-2\O3Sn4Pt2\1100K\T1100.r9.gpu0_msd_Pt.xvg,IQR_outlier
O3Sn4Pt2_1100K_PtSn,O3Sn4Pt2,1100K,PtSn,9,6.43e-07,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o3-2\O3Sn4Pt2\1100K\T1100.r9.gpu0_msd_PtSn.xvg,IQR_outlier
O3Sn4Pt2_400K_PtSn,O3Sn4Pt2,400K,PtSn,7,-4e-09,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\more\run3\o3\O3Sn4Pt2\400K\T400.r7.gpu0_msd_PtSn.xvg,IQR_outlier
O3Sn4Pt2_500K_Pt,O3Sn4Pt2,500K,Pt,10,7.000000000000001e-09,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\more\run3\o3\O3Sn4Pt2\500K\T500.r10.gpu0_msd_Pt.xvg,IQR_outlier
O3Sn4Pt2_500K_PtSn,O3Sn4Pt2,500K,PtSn,10,5e-09,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\more\run3\o3\O3Sn4Pt2\500K\T500.r10.gpu0_msd_PtSn.xvg,IQR_outlier
O3Sn4Pt2_500K_PtSn,O3Sn4Pt2,500K,PtSn,11,-1e-09,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\more\run3\o3\O3Sn4Pt2\500K\T500.r11.gpu0_msd_PtSn.xvg,IQR_outlier
O3Sn4Pt2_500K_Sn,O3Sn4Pt2,500K,Sn,11,-4e-09,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\more\run3\o3\O3Sn4Pt2\500K\T500.r11.gpu0_msd_Sn.xvg,IQR_outlier
O3Sn4Pt2_600K_Pt,O3Sn4Pt2,600K,Pt,4,-1.5000000000000002e-08,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o3-3\O3Sn4Pt2\600K\T600.r4.gpu0_msd_Pt.xvg,IQR_outlier
O3Sn4Pt2_600K_PtSn,O3Sn4Pt2,600K,PtSn,4,-1.3e-08,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o3-3\O3Sn4Pt2\600K\T600.r4.gpu0_msd_PtSn.xvg,IQR_outlier
O3Sn4Pt2_700K_Pt,O3Sn4Pt2,700K,Pt,5,1.7590000000000002e-06,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o3-2\O3Sn4Pt2\700K\T700.r5.gpu0_msd_Pt.xvg,IQR_outlier
O3Sn4Pt2_700K_PtSn,O3Sn4Pt2,700K,PtSn,5,8.37e-07,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o3-2\O3Sn4Pt2\700K\T700.r5.gpu0_msd_PtSn.xvg,IQR_outlier
O3Sn4Pt2_800K_Pt,O3Sn4Pt2,800K,Pt,6,1.2650000000000002e-06,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o3\O3Sn4Pt2\800K\T800.r6.gpu0_msd_Pt.xvg,IQR_outlier
O3Sn4Pt2_800K_PtSn,O3Sn4Pt2,800K,PtSn,6,6.38e-07,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o3\O3Sn4Pt2\800K\T800.r6.gpu0_msd_PtSn.xvg,IQR_outlier
O3Sn4Pt2_800K_Sn,O3Sn4Pt2,800K,Sn,6,1.23e-07,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o3\O3Sn4Pt2\800K\T800.r6.gpu0_msd_Sn.xvg,IQR_outlier
O3Sn5Pt3_1100K_Pt,O3Sn5Pt3,1100K,Pt,9,2.39e-06,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o3\O3Sn5Pt3\1100K\T1100.r9.gpu0_msd_Pt.xvg,IQR_outlier
O3Sn5Pt3_200K_Pt,O3Sn5Pt3,200K,Pt,0,1.23e-07,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o3-2\O3Sn5Pt3\200K\T200.r0.gpu0_msd_Pt.xvg,IQR_outlier
O3Sn5Pt3_200K_PtSn,O3Sn5Pt3,200K,PtSn,0,9.6e-08,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o3-2\O3Sn5Pt3\200K\T200.r0.gpu0_msd_PtSn.xvg,IQR_outlier
O3Sn5Pt3_200K_Sn,O3Sn5Pt3,200K,Sn,0,7e-08,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o3-2\O3Sn5Pt3\200K\T200.r0.gpu0_msd_Sn.xvg,IQR_outlier
O3Sn5Pt3_400K_Pt,O3Sn5Pt3,400K,Pt,2,-1.9e-08,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o3-2\O3Sn5Pt3\400K\T400.r2.gpu0_msd_Pt.xvg,IQR_outlier
O3Sn5Pt3_400K_PtSn,O3Sn5Pt3,400K,PtSn,2,-1.6e-08,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o3-2\O3Sn5Pt3\400K\T400.r2.gpu0_msd_PtSn.xvg,IQR_outlier
O3Sn5Pt3_600K_Pt,O3Sn5Pt3,600K,Pt,13,-2.53e-07,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\more\run3\o3\O3Sn5Pt3\600K\T600.r13.gpu0_msd_Pt.xvg,IQR_outlier
O3Sn5Pt3_600K_PtSn,O3Sn5Pt3,600K,PtSn,13,-1.9900000000000002e-07,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\more\run3\o3\O3Sn5Pt3\600K\T600.r13.gpu0_msd_PtSn.xvg,IQR_outlier
O3Sn5Pt3_600K_Sn,O3Sn5Pt3,600K,Sn,13,-1.47e-07,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\more\run3\o3\O3Sn5Pt3\600K\T600.r13.gpu0_msd_Sn.xvg,IQR_outlier
O3Sn5Pt3_800K_Pt,O3Sn5Pt3,800K,Pt,19,2.437e-06,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\more\run3\o3\O3Sn5Pt3\800K\T800.r19.gpu0_msd_Pt.xvg,IQR_outlier
O3Sn5Pt3_900K_Pt,O3Sn5Pt3,900K,Pt,7,2.3350000000000005e-06,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o3-3\O3Sn5Pt3\900K\T900.r7.gpu0_msd_Pt.xvg,IQR_outlier
O3Sn5Pt3_900K_PtSn,O3Sn5Pt3,900K,PtSn,7,4.1100000000000005e-06,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o3-3\O3Sn5Pt3\900K\T900.r7.gpu0_msd_PtSn.xvg,IQR_outlier
O3Sn5Pt3_900K_Sn,O3Sn5Pt3,900K,Sn,7,5.86e-06,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o3-3\O3Sn5Pt3\900K\T900.r7.gpu0_msd_Sn.xvg,IQR_outlier
O4Pt3Sn6_1000K_Pt,O4Pt3Sn6,1000K,Pt,8,3.8040000000000003e-06,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o4\O4Pt3Sn6\1000K\T1000.r8.gpu0_msd_Pt.xvg,IQR_outlier
O4Pt3Sn6_1000K_PtSn,O4Pt3Sn6,1000K,PtSn,8,2.103e-06,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o4\O4Pt3Sn6\1000K\T1000.r8.gpu0_msd_PtSn.xvg,IQR_outlier
O4Pt3Sn6_1000K_Sn,O4Pt3Sn6,1000K,Sn,8,1.352e-06,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o4-2\O4Pt3Sn6\1000K\T1000.r8.gpu0_msd_Sn.xvg,IQR_outlier
O4Pt3Sn6_1100K_Pt,O4Pt3Sn6,1100K,Pt,29,7.853000000000001e-06,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\more\run3\o4\O4Pt3Sn6\1100K\T1100.r29.gpu0_msd_Pt.xvg,IQR_outlier
O4Pt3Sn6_1100K_PtSn,O4Pt3Sn6,1100K,PtSn,29,4.903e-06,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\more\run3\o4\O4Pt3Sn6\1100K\T1100.r29.gpu0_msd_PtSn.xvg,IQR_outlier
O4Pt3Sn6_400K_PtSn,O4Pt3Sn6,400K,PtSn,6,-7.000000000000001e-09,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\more\run3\o4\O4Pt3Sn6\400K\T400.r6.gpu0_msd_PtSn.xvg,IQR_outlier
O4Pt3Sn6_500K_Pt,O4Pt3Sn6,500K,Pt,3,5.6000000000000005e-08,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o4\O4Pt3Sn6\500K\T500.r3.gpu0_msd_Pt.xvg,IQR_outlier
O4Pt3Sn6_500K_Pt,O4Pt3Sn6,500K,Pt,9,-2.5000000000000002e-08,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\more\run3\o4\O4Pt3Sn6\500K\T500.r9.gpu0_msd_Pt.xvg,IQR_outlier
O4Pt3Sn6_500K_PtSn,O4Pt3Sn6,500K,PtSn,3,4.2e-08,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o4\O4Pt3Sn6\500K\T500.r3.gpu0_msd_PtSn.xvg,IQR_outlier
O4Pt3Sn6_500K_PtSn,O4Pt3Sn6,500K,PtSn,9,-1.9e-08,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\more\run3\o4\O4Pt3Sn6\500K\T500.r9.gpu0_msd_PtSn.xvg,IQR_outlier
O4Pt3Sn6_500K_Sn,O4Pt3Sn6,500K,Sn,3,3.0000000000000004e-08,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o4\O4Pt3Sn6\500K\T500.r3.gpu0_msd_Sn.xvg,IQR_outlier
O4Pt3Sn6_600K_Pt,O4Pt3Sn6,600K,Pt,14,1.185e-06,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\more\run3\o4\O4Pt3Sn6\600K\T600.r14.gpu0_msd_Pt.xvg,IQR_outlier
O4Pt3Sn6_600K_PtSn,O4Pt3Sn6,600K,PtSn,14,8.400000000000001e-07,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\more\run3\o4\O4Pt3Sn6\600K\T600.r14.gpu0_msd_PtSn.xvg,IQR_outlier
O4Pt3Sn6_600K_Sn,O4Pt3Sn6,600K,Sn,14,5.560000000000001e-07,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\more\run3\o4\O4Pt3Sn6\600K\T600.r14.gpu0_msd_Sn.xvg,IQR_outlier
O4Pt3Sn6_700K_PtSn,O4Pt3Sn6,700K,PtSn,16,6.94e-07,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\more\run3\o4\O4Pt3Sn6\700K\T700.r16.gpu0_msd_PtSn.xvg,IQR_outlier
O4Pt3Sn6_700K_Sn,O4Pt3Sn6,700K,Sn,16,7.06e-07,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\more\run3\o4\O4Pt3Sn6\700K\T700.r16.gpu0_msd_Sn.xvg,IQR_outlier
O4Pt3Sn6_800K_Sn,O4Pt3Sn6,800K,Sn,6,1.271e-06,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o4-3\O4Pt3Sn6\800K\T800.r6.gpu0_msd_Sn.xvg,IQR_outlier
O4Pt3Sn6_900K_Pt,O4Pt3Sn6,900K,Pt,21,2.37e-06,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\more\run3\o4\O4Pt3Sn6\900K\T900.r21.gpu0_msd_Pt.xvg,IQR_outlier
O4Pt3Sn6_900K_Pt,O4Pt3Sn6,900K,Pt,23,3.1000000000000005e-07,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\more\run3\o4\O4Pt3Sn6\900K\T900.r23.gpu0_msd_Pt.xvg,IQR_outlier
Pt2Sn2O1_1100K_Pt,Pt2Sn2O1,1100K,Pt,9,2.02e-07,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1-2\Pt2Sn2O1\1100K\T1100.r9.gpu0_msd_Pt.xvg,IQR_outlier
Pt2Sn2O1_1100K_Pt,Pt2Sn2O1,1100K,Pt,9,4.239e-06,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1\Pt2Sn2O1\1100K\T1100.r9.gpu0_msd_Pt.xvg,IQR_outlier
Pt2Sn2O1_1100K_PtSn,Pt2Sn2O1,1100K,PtSn,9,1.57e-07,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1-2\Pt2Sn2O1\1100K\T1100.r9.gpu0_msd_PtSn.xvg,IQR_outlier
Pt2Sn2O1_1100K_PtSn,Pt2Sn2O1,1100K,PtSn,9,2.8810000000000005e-06,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1\Pt2Sn2O1\1100K\T1100.r9.gpu0_msd_PtSn.xvg,IQR_outlier
Pt2Sn2O1_1100K_Sn,Pt2Sn2O1,1100K,Sn,9,8.3e-08,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1-2\Pt2Sn2O1\1100K\T1100.r9.gpu0_msd_Sn.xvg,IQR_outlier
Pt2Sn2O1_1100K_Sn,Pt2Sn2O1,1100K,Sn,9,6.48e-07,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1\Pt2Sn2O1\1100K\T1100.r9.gpu0_msd_Sn.xvg,IQR_outlier
Pt2Sn2O1_200K_Pt,Pt2Sn2O1,200K,Pt,0,-5e-09,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1-3\Pt2Sn2O1\200K\T200.r0.gpu0_msd_Pt.xvg,IQR_outlier
Pt2Sn2O1_200K_Pt,Pt2Sn2O1,200K,Pt,2,1e-09,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\more\run3\o1\Pt2Sn2O1\200K\T200.r2.gpu0_msd_Pt.xvg,IQR_outlier
Pt2Sn2O1_200K_PtSn,Pt2Sn2O1,200K,PtSn,0,-3e-09,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1-3\Pt2Sn2O1\200K\T200.r0.gpu0_msd_PtSn.xvg,IQR_outlier
Pt2Sn2O1_200K_Sn,Pt2Sn2O1,200K,Sn,0,-2e-09,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\more\run3\o1\Pt2Sn2O1\200K\T200.r0.gpu0_msd_Sn.xvg,IQR_outlier
Pt2Sn2O1_600K_Pt,Pt2Sn2O1,600K,Pt,4,2.7000000000000004e-08,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1-2\Pt2Sn2O1\600K\T600.r4.gpu0_msd_Pt.xvg,IQR_outlier
Pt2Sn2O1_600K_PtSn,Pt2Sn2O1,600K,PtSn,4,2.5000000000000002e-08,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1-2\Pt2Sn2O1\600K\T600.r4.gpu0_msd_PtSn.xvg,IQR_outlier
Pt2Sn2O1_600K_Sn,Pt2Sn2O1,600K,Sn,4,2.1e-08,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1-2\Pt2Sn2O1\600K\T600.r4.gpu0_msd_Sn.xvg,IQR_outlier
Pt2Sn2O1_600K_Sn,Pt2Sn2O1,600K,Sn,14,-8e-09,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\more\run3\o1\Pt2Sn2O1\600K\T600.r14.gpu0_msd_Sn.xvg,IQR_outlier
Pt2Sn2O1_800K_Pt,Pt2Sn2O1,800K,Pt,20,3.7100000000000003e-07,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\more\run3\o1\Pt2Sn2O1\800K\T800.r20.gpu0_msd_Pt.xvg,IQR_outlier
Pt2Sn2O1_800K_PtSn,Pt2Sn2O1,800K,PtSn,20,3.01e-07,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\more\run3\o1\Pt2Sn2O1\800K\T800.r20.gpu0_msd_PtSn.xvg,IQR_outlier
Pt2Sn2O1_800K_Sn,Pt2Sn2O1,800K,Sn,20,1.85e-07,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\more\run3\o1\Pt2Sn2O1\800K\T800.r20.gpu0_msd_Sn.xvg,IQR_outlier
Pt2Sn2O1_900K_Pt,Pt2Sn2O1,900K,Pt,22,1.908e-06,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\more\run3\o1\Pt2Sn2O1\900K\T900.r22.gpu0_msd_Pt.xvg,IQR_outlier
Pt2Sn2O1_900K_PtSn,Pt2Sn2O1,900K,PtSn,22,1.5340000000000003e-06,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\more\run3\o1\Pt2Sn2O1\900K\T900.r22.gpu0_msd_PtSn.xvg,IQR_outlier
Pt2Sn2O1_900K_Sn,Pt2Sn2O1,900K,Sn,22,9.19e-07,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\more\run3\o1\Pt2Sn2O1\900K\T900.r22.gpu0_msd_Sn.xvg,IQR_outlier
Pt3Sn2O1_1000K_Pt,Pt3Sn2O1,1000K,Pt,24,3.6110000000000002e-06,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\more\run3\o1\Pt3Sn2O1\1000K\T1000.r24.gpu0_msd_Pt.xvg,IQR_outlier
Pt3Sn2O1_1000K_PtSn,Pt3Sn2O1,1000K,PtSn,24,2.874e-06,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\more\run3\o1\Pt3Sn2O1\1000K\T1000.r24.gpu0_msd_PtSn.xvg,IQR_outlier
Pt3Sn2O1_1000K_Sn,Pt3Sn2O1,1000K,Sn,24,1.055e-06,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\more\run3\o1\Pt3Sn2O1\1000K\T1000.r24.gpu0_msd_Sn.xvg,IQR_outlier
Pt3Sn2O1_200K_Pt,Pt3Sn2O1,200K,Pt,0,-1e-09,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1\Pt3Sn2O1\200K\T200.r0.gpu0_msd_Pt.xvg,IQR_outlier
Pt3Sn2O1_200K_Pt,Pt3Sn2O1,200K,Pt,0,1e-09,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\more\run3\o1\Pt3Sn2O1\200K\T200.r0.gpu0_msd_Pt.xvg,IQR_outlier
Pt3Sn2O1_200K_PtSn,Pt3Sn2O1,200K,PtSn,0,-1e-09,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1\Pt3Sn2O1\200K\T200.r0.gpu0_msd_PtSn.xvg,IQR_outlier
Pt3Sn2O1_200K_PtSn,Pt3Sn2O1,200K,PtSn,0,1e-09,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\more\run3\o1\Pt3Sn2O1\200K\T200.r0.gpu0_msd_PtSn.xvg,IQR_outlier
Pt3Sn2O1_300K_Sn,Pt3Sn2O1,300K,Sn,1,-2e-09,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1-3\Pt3Sn2O1\300K\T300.r1.gpu0_msd_Sn.xvg,IQR_outlier
Pt3Sn2O1_400K_Sn,Pt3Sn2O1,400K,Sn,7,-3e-09,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\more\run3\o1\Pt3Sn2O1\400K\T400.r7.gpu0_msd_Sn.xvg,IQR_outlier
Pt3Sn2O1_600K_Sn,Pt3Sn2O1,600K,Sn,13,-7.000000000000001e-09,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\more\run3\o1\Pt3Sn2O1\600K\T600.r13.gpu0_msd_Sn.xvg,IQR_outlier
Pt3Sn2O1_700K_PtSn,Pt3Sn2O1,700K,PtSn,16,8e-09,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\more\run3\o1\Pt3Sn2O1\700K\T700.r16.gpu0_msd_PtSn.xvg,IQR_outlier
Pt3Sn2O1_700K_Sn,Pt3Sn2O1,700K,Sn,16,1e-08,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\more\run3\o1\Pt3Sn2O1\700K\T700.r16.gpu0_msd_Sn.xvg,IQR_outlier
Pt3Sn2O1_800K_Pt,Pt3Sn2O1,800K,Pt,6,1.7e-08,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1-3\Pt3Sn2O1\800K\T800.r6.gpu0_msd_Pt.xvg,IQR_outlier
Pt3Sn2O1_800K_Pt,Pt3Sn2O1,800K,Pt,20,-5.100000000000001e-08,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\more\run3\o1\Pt3Sn2O1\800K\T800.r20.gpu0_msd_Pt.xvg,IQR_outlier
Pt3Sn2O1_800K_PtSn,Pt3Sn2O1,800K,PtSn,6,1.6e-08,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1-3\Pt3Sn2O1\800K\T800.r6.gpu0_msd_PtSn.xvg,IQR_outlier
Pt3Sn2O1_800K_PtSn,Pt3Sn2O1,800K,PtSn,20,-4e-08,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\more\run3\o1\Pt3Sn2O1\800K\T800.r20.gpu0_msd_PtSn.xvg,IQR_outlier
Pt3Sn2O1_900K_Sn,Pt3Sn2O1,900K,Sn,7,-2.3e-08,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1-3\Pt3Sn2O1\900K\T900.r7.gpu0_msd_Sn.xvg,IQR_outlier
Pt3Sn3O2_1000K_Pt,Pt3Sn3O2,1000K,Pt,8,1.536e-06,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o2-2\Pt3Sn3O2\1000K\T1000.r8.gpu0_msd_Pt.xvg,IQR_outlier
